GEO_ID2,year,index,latitude,longitude,STATE,MAPNAME,timeseries
631708,2021,Low,37.467319,-122.440485,CA,Half Moon Bay,"Half Moon Bay, CA"
631708,2022,Low,37.467319,-122.440485,CA,Half Moon Bay,"Half Moon Bay, CA"
644000,2009,Medium High,34.1155847,-118.4081476,CA,Los Angeles,"Los Angeles, CA"
644000,2010,Medium High,34.0193936,-118.4108248,CA,Los Angeles,"Los Angeles, CA"
644000,2011,Medium High,34.0193936,-118.4108248,CA,Los Angeles,"Los Angeles, CA"
644000,2012,Medium High,34.01939,-118.41082,CA,Los Angeles,"Los Angeles, CA"
644000,2013,Medium High,34.0193936,-118.4108248,CA,Los Angeles,"Los Angeles, CA"
644000,2014,Medium High,34.01939,-118.41082,CA,Los Angeles,"Los Angeles, CA"
644000,2015,Medium High,34.01939,-118.41082,CA,Los Angeles,"Los Angeles, CA"
644000,2016,Medium High,34.0193936,-118.4108248,CA,Los Angeles,"Los Angeles, CA"
644000,2017,Medium High,34.0193936,-118.4108248,CA,Los Angeles,"Los Angeles, CA"
644000,2018,Medium High,34.0193936,-118.4108248,CA,Los Angeles,"Los Angeles, CA"
644000,2019,Medium High,34.019394,-118.410825,CA,Los Angeles,"Los Angeles, CA"
644000,2020,Medium High,34.019394,-118.410825,CA,Los Angeles,"Los Angeles, CA"
644000,2021,Medium High,34.019394,-118.410825,CA,Los Angeles,"Los Angeles, CA"
644000,2022,Medium High,34.019394,-118.410825,CA,Los Angeles,"Los Angeles, CA"
645806,2009,Low,33.9815095,-118.4532292,CA,Marina del Rey,"Marina del Rey, CA"
645806,2010,Low,33.9815095,-118.4532292,CA,Marina del Rey,"Marina del Rey, CA"
645806,2011,Low,33.9815095,-118.4532292,CA,Marina del Rey,"Marina del Rey, CA"
645806,2012,Low,33.98151,-118.45323,CA,Marina del Rey,"Marina del Rey, CA"
645806,2013,Low,33.9815095,-118.4532292,CA,Marina del Rey,"Marina del Rey, CA"
645806,2014,Low,33.98151,-118.45323,CA,Marina del Rey,"Marina del Rey, CA"
645806,2015,Low,33.98151,-118.45323,CA,Marina del Rey,"Marina del Rey, CA"
645806,2016,Low,33.9764635,-118.4552672,CA,Marina del Rey,"Marina del Rey, CA"
645806,2017,Low,33.9764635,-118.4552672,CA,Marina del Rey,"Marina del Rey, CA"
645806,2018,Low,33.9764634,-118.4552671,CA,Marina del Rey,"Marina del Rey, CA"
645806,2019,Low,33.978841,-118.45251,CA,Marina del Rey,"Marina del Rey, CA"
645806,2020,Low,33.978841,-118.45251,CA,Marina del Rey,"Marina del Rey, CA"
645806,2021,Low,33.978841,-118.45251,CA,Marina del Rey,"Marina del Rey, CA"
645806,2022,Low,33.978841,-118.45251,CA,Marina del Rey,"Marina del Rey, CA"
648872,2009,Low,36.6012904,-121.8825566,CA,Monterey,"Monterey, CA"
648872,2010,Low,36.6012904,-121.8825566,CA,Monterey,"Monterey, CA"
648872,2011,Low,36.6012904,-121.8825566,CA,Monterey,"Monterey, CA"
648872,2012,Low,36.60129,-121.88256,CA,Monterey,"Monterey, CA"
648872,2013,Low,36.6012904,-121.8825566,CA,Monterey,"Monterey, CA"
648872,2014,Low,36.60129,-121.88256,CA,Monterey,"Monterey, CA"
648872,2015,Low,36.60129,-121.88256,CA,Monterey,"Monterey, CA"
648872,2016,Low,36.6012904,-121.8825566,CA,Monterey,"Monterey, CA"
648872,2017,Low,36.6012904,-121.8825566,CA,Monterey,"Monterey, CA"
648872,2018,Low,36.6011875,-121.8832258,CA,Monterey,"Monterey, CA"
648872,2019,Low,36.601193,-121.88311,CA,Monterey,"Monterey, CA"
648872,2020,Low,36.601193,-121.88311,CA,Monterey,"Monterey, CA"
648872,2021,Low,36.601193,-121.88311,CA,Monterey,"Monterey, CA"
648872,2022,Low,36.601193,-121.88311,CA,Monterey,"Monterey, CA"
649362,2009,Medium,35.3674903,-120.8676368,CA,Morro Bay,"Morro Bay, CA"
649362,2010,Low,35.3674903,-120.8676368,CA,Morro Bay,"Morro Bay, CA"
649362,2011,Low,35.3674903,-120.8676368,CA,Morro Bay,"Morro Bay, CA"
649362,2012,Low,35.36749,-120.86764,CA,Morro Bay,"Morro Bay, CA"
649362,2013,Low,35.3674903,-120.8676368,CA,Morro Bay,"Morro Bay, CA"
649362,2014,Low,35.36749,-120.86764,CA,Morro Bay,"Morro Bay, CA"
649362,2015,Low,35.36749,-120.86764,CA,Morro Bay,"Morro Bay, CA"
649362,2016,Low,35.3672891,-120.8692045,CA,Morro Bay,"Morro Bay, CA"
649362,2017,Low,35.3672891,-120.8692045,CA,Morro Bay,"Morro Bay, CA"
649362,2018,Low,35.3645654,-120.8625494,CA,Morro Bay,"Morro Bay, CA"
649362,2019,Medium,35.367289,-120.869205,CA,Morro Bay,"Morro Bay, CA"
649362,2020,Medium,35.367289,-120.869205,CA,Morro Bay,"Morro Bay, CA"
649362,2021,Low,35.367289,-120.869205,CA,Morro Bay,"Morro Bay, CA"
649362,2022,Low,35.367289,-120.869205,CA,Morro Bay,"Morro Bay, CA"
649488,2009,Medium,36.805055,-121.7865554,CA,Moss Landing,"Moss Landing, CA"
649488,2010,Medium,36.805055,-121.7865554,CA,Moss Landing,"Moss Landing, CA"
649488,2011,High,36.805055,-121.7865554,CA,Moss Landing,"Moss Landing, CA"
649488,2012,High,36.80506,-121.78656,CA,Moss Landing,"Moss Landing, CA"
649488,2013,High,36.805055,-121.7865554,CA,Moss Landing,"Moss Landing, CA"
649488,2014,High,36.80506,-121.78656,CA,Moss Landing,"Moss Landing, CA"
649488,2015,High,36.80506,-121.78656,CA,Moss Landing,"Moss Landing, CA"
649488,2016,Medium,36.8053889,-121.786577,CA,Moss Landing,"Moss Landing, CA"
649488,2017,Low,36.8053889,-121.786577,CA,Moss Landing,"Moss Landing, CA"
649488,2018,Low,36.8053889,-121.786577,CA,Moss Landing,"Moss Landing, CA"
649488,2019,Low,36.805389,-121.786577,CA,Moss Landing,"Moss Landing, CA"
649488,2020,Low,36.805389,-121.786577,CA,Moss Landing,"Moss Landing, CA"
649488,2021,High,36.805389,-121.786577,CA,Moss Landing,"Moss Landing, CA"
649488,2022,High,36.805389,-121.786577,CA,Moss Landing,"Moss Landing, CA"
654652,2009,Medium High,34.2023461,-119.2046028,CA,Oxnard,"Oxnard, CA"
654652,2010,Medium High,34.2023461,-119.2046028,CA,Oxnard,"Oxnard, CA"
654652,2011,Medium High,34.2023461,-119.2046028,CA,Oxnard,"Oxnard, CA"
654652,2012,Medium High,34.20235,-119.2046,CA,Oxnard,"Oxnard, CA"
654652,2013,Medium High,34.2023461,-119.2046028,CA,Oxnard,"Oxnard, CA"
654652,2014,Medium High,34.20235,-119.2046,CA,Oxnard,"Oxnard, CA"
654652,2015,Medium High,34.20235,-119.2046,CA,Oxnard,"Oxnard, CA"
654652,2016,Medium High,34.2023461,-119.2046028,CA,Oxnard,"Oxnard, CA"
654652,2017,Medium High,34.1988343,-119.201293,CA,Oxnard,"Oxnard, CA"
654652,2018,Medium High,34.200113,-119.2073895,CA,Oxnard,"Oxnard, CA"
654652,2019,Medium High,34.199436,-119.207515,CA,Oxnard,"Oxnard, CA"
654652,2020,Medium High,34.199436,-119.207515,CA,Oxnard,"Oxnard, CA"
654652,2021,Medium High,34.199436,-119.207515,CA,Oxnard,"Oxnard, CA"
654652,2022,Medium,34.199436,-119.207515,CA,Oxnard,"Oxnard, CA"
657876,2009,Medium High,38.9122983,-123.6957747,CA,Point Arena,"Point Arena, CA"
657876,2010,High,38.9123087,-123.6957623,CA,Point Arena,"Point Arena, CA"
657876,2011,High,38.9123087,-123.6957623,CA,Point Arena,"Point Arena, CA"
657876,2012,High,38.91231,-123.69576,CA,Point Arena,"Point Arena, CA"
657876,2013,Medium High,38.9123087,-123.6957623,CA,Point Arena,"Point Arena, CA"
657876,2014,Medium High,38.91231,-123.69576,CA,Point Arena,"Point Arena, CA"
657876,2015,Low,38.91231,-123.69576,CA,Point Arena,"Point Arena, CA"
657876,2016,Medium,38.9123087,-123.6957623,CA,Point Arena,"Point Arena, CA"
657876,2017,Medium,38.9123138,-123.6955932,CA,Point Arena,"Point Arena, CA"
657876,2018,Medium,38.9123138,-123.6955932,CA,Point Arena,"Point Arena, CA"
657876,2019,High,38.912314,-123.695593,CA,Point Arena,"Point Arena, CA"
657876,2020,Medium High,38.912314,-123.695593,CA,Point Arena,"Point Arena, CA"
657876,2021,Medium,38.912314,-123.695593,CA,Point Arena,"Point Arena, CA"
657876,2022,Medium,38.912314,-123.695593,CA,Point Arena,"Point Arena, CA"
658296,2009,Medium High,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2010,Medium High,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2011,Medium High,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2012,Medium High,34.16214,-119.20418,CA,Port Hueneme,"Port Hueneme, CA"
658296,2013,Medium High,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2014,Medium High,34.16214,-119.20418,CA,Port Hueneme,"Port Hueneme, CA"
658296,2015,Medium High,34.16214,-119.20418,CA,Port Hueneme,"Port Hueneme, CA"
658296,2016,Medium,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2017,Medium,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2018,Medium,34.1621431,-119.2041771,CA,Port Hueneme,"Port Hueneme, CA"
658296,2019,Medium,34.162143,-119.204177,CA,Port Hueneme,"Port Hueneme, CA"
658296,2020,Medium,34.162143,-119.204177,CA,Port Hueneme,"Port Hueneme, CA"
658296,2021,Medium,34.162143,-119.204177,CA,Port Hueneme,"Port Hueneme, CA"
658296,2022,Medium,34.162143,-119.204177,CA,Port Hueneme,"Port Hueneme, CA"
665042,2009,Low,34.2657405,-119.258512,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2010,Low,34.268127,-119.2550255,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2011,Low,34.268127,-119.2550255,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2012,Low,34.26813,-119.25503,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2013,Low,34.268127,-119.2550255,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2014,Low,34.26813,-119.25503,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2015,Low,34.26813,-119.25503,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2016,Low,34.2677796,-119.2542062,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2017,Low,34.2677796,-119.2542062,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2018,Low,34.2677796,-119.2542062,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2019,Low,34.26778,-119.254206,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2020,Low,34.26778,-119.254206,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2021,Low,34.26778,-119.254206,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
665042,2022,Low,34.26778,-119.254206,CA,San Buenaventura (Ventura),"San Buenaventura (Ventura), CA"
666000,2009,Medium,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2010,Medium,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2011,Medium,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2012,Medium,32.8153,-117.13499,CA,San Diego,"San Diego, CA"
666000,2013,Low,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2014,Low,32.8153,-117.13499,CA,San Diego,"San Diego, CA"
666000,2015,Medium,32.8153,-117.13499,CA,San Diego,"San Diego, CA"
666000,2016,Low,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2017,Low,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2018,Low,32.8152995,-117.134993,CA,San Diego,"San Diego, CA"
666000,2019,Low,32.814977,-117.135562,CA,San Diego,"San Diego, CA"
666000,2020,Low,32.814977,-117.135562,CA,San Diego,"San Diego, CA"
666000,2021,Low,32.814977,-117.135562,CA,San Diego,"San Diego, CA"
666000,2022,Low,32.814977,-117.135562,CA,San Diego,"San Diego, CA"
667000,2009,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2010,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2011,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2012,Low,37.72724,-123.03223,CA,San Francisco,"San Francisco, CA"
667000,2013,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2014,Low,37.72724,-123.03223,CA,San Francisco,"San Francisco, CA"
667000,2015,Low,37.72724,-123.03223,CA,San Francisco,"San Francisco, CA"
667000,2016,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2017,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2018,Low,37.7272391,-123.0322294,CA,San Francisco,"San Francisco, CA"
667000,2019,Low,37.727239,-123.032229,CA,San Francisco,"San Francisco, CA"
667000,2020,Low,37.727239,-123.032229,CA,San Francisco,"San Francisco, CA"
667000,2021,Low,37.727239,-123.032229,CA,San Francisco,"San Francisco, CA"
667000,2022,Low,37.727239,-123.032229,CA,San Francisco,"San Francisco, CA"
669070,2009,Low,34.398899,-119.7133561,CA,Santa Barbara,"Santa Barbara, CA"
669070,2010,Low,34.398899,-119.7133561,CA,Santa Barbara,"Santa Barbara, CA"
669070,2011,Low,34.398899,-119.7133561,CA,Santa Barbara,"Santa Barbara, CA"
669070,2012,Low,34.3989,-119.71336,CA,Santa Barbara,"Santa Barbara, CA"
669070,2013,Low,34.398899,-119.7133561,CA,Santa Barbara,"Santa Barbara, CA"
669070,2014,Low,34.3989,-119.71336,CA,Santa Barbara,"Santa Barbara, CA"
669070,2015,Low,34.3989,-119.71336,CA,Santa Barbara,"Santa Barbara, CA"
669070,2016,Low,34.4006009,-119.7129545,CA,Santa Barbara,"Santa Barbara, CA"
669070,2017,Low,34.4006009,-119.7129545,CA,Santa Barbara,"Santa Barbara, CA"
669070,2018,Low,34.4006009,-119.7129545,CA,Santa Barbara,"Santa Barbara, CA"
669070,2019,Low,34.400601,-119.712955,CA,Santa Barbara,"Santa Barbara, CA"
669070,2020,Low,34.400601,-119.712955,CA,Santa Barbara,"Santa Barbara, CA"
669070,2021,Low,34.400601,-119.712955,CA,Santa Barbara,"Santa Barbara, CA"
669070,2022,Low,34.400601,-119.712955,CA,Santa Barbara,"Santa Barbara, CA"
671372,2010,Low,40.0389556,-124.0558256,CA,Shelter Cove,"Shelter Cove, CA"
671372,2011,Low,40.0389556,-124.0558256,CA,Shelter Cove,"Shelter Cove, CA"
671372,2012,Medium,40.03896,-124.05583,CA,Shelter Cove,"Shelter Cove, CA"
671372,2013,Medium,40.0389556,-124.0558256,CA,Shelter Cove,"Shelter Cove, CA"
671372,2014,Medium High,40.03896,-124.05583,CA,Shelter Cove,"Shelter Cove, CA"
671372,2015,Medium High,40.03896,-124.05583,CA,Shelter Cove,"Shelter Cove, CA"
671372,2016,Medium High,40.0389543,-124.0558247,CA,Shelter Cove,"Shelter Cove, CA"
671372,2017,Medium,40.0389543,-124.0558247,CA,Shelter Cove,"Shelter Cove, CA"
671372,2018,Medium,40.0389543,-124.0558247,CA,Shelter Cove,"Shelter Cove, CA"
671372,2019,Medium High,40.038954,-124.055825,CA,Shelter Cove,"Shelter Cove, CA"
671372,2020,Medium High,40.038954,-124.055825,CA,Shelter Cove,"Shelter Cove, CA"
671372,2021,Medium High,40.038954,-124.055825,CA,Shelter Cove,"Shelter Cove, CA"
671372,2022,Medium High,40.038954,-124.055825,CA,Shelter Cove,"Shelter Cove, CA"
675714,2009,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2010,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2011,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2012,Low,34.42841,-119.59308,CA,Summerland,"Summerland, CA"
675714,2013,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2014,Low,34.42841,-119.59308,CA,Summerland,"Summerland, CA"
675714,2015,Low,34.42841,-119.59308,CA,Summerland,"Summerland, CA"
675714,2016,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2017,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2018,Low,34.4284117,-119.593075,CA,Summerland,"Summerland, CA"
675714,2019,Low,34.428412,-119.593075,CA,Summerland,"Summerland, CA"
675714,2020,Low,34.428412,-119.593075,CA,Summerland,"Summerland, CA"
675714,2021,Low,34.428412,-119.593075,CA,Summerland,"Summerland, CA"
675714,2022,Low,34.428412,-119.593075,CA,Summerland,"Summerland, CA"
678890,2009,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2010,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2011,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2012,Low,38.24703,-122.90536,CA,Tomales,"Tomales, CA"
678890,2013,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2014,Low,38.24703,-122.90536,CA,Tomales,"Tomales, CA"
678890,2015,Low,38.24703,-122.90536,CA,Tomales,"Tomales, CA"
678890,2016,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2017,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2018,Low,38.2470303,-122.9053554,CA,Tomales,"Tomales, CA"
678890,2019,Low,38.24703,-122.905355,CA,Tomales,"Tomales, CA"
678890,2020,Low,38.24703,-122.905355,CA,Tomales,"Tomales, CA"
678890,2021,Medium,38.24703,-122.905355,CA,Tomales,"Tomales, CA"
678890,2022,Medium High,38.24703,-122.905355,CA,Tomales,"Tomales, CA"
680448,2009,Low,41.0576255,-124.1430506,CA,Trinidad,"Trinidad, CA"
680448,2010,Low,41.0576255,-124.1430506,CA,Trinidad,"Trinidad, CA"
680448,2011,Low,41.0576255,-124.1430506,CA,Trinidad,"Trinidad, CA"
680448,2012,Low,41.05763,-124.14305,CA,Trinidad,"Trinidad, CA"
680448,2013,Low,41.0576255,-124.1430506,CA,Trinidad,"Trinidad, CA"
680448,2014,Low,41.05763,-124.14305,CA,Trinidad,"Trinidad, CA"
680448,2015,Low,41.05763,-124.14305,CA,Trinidad,"Trinidad, CA"
680448,2016,Low,41.0577077,-124.143255,CA,Trinidad,"Trinidad, CA"
680448,2017,Low,41.0577077,-124.143255,CA,Trinidad,"Trinidad, CA"
680448,2018,Low,41.0577077,-124.143255,CA,Trinidad,"Trinidad, CA"
680448,2019,Low,41.057708,-124.143255,CA,Trinidad,"Trinidad, CA"
680448,2020,Low,41.057708,-124.143255,CA,Trinidad,"Trinidad, CA"
680448,2021,Medium,41.057708,-124.143255,CA,Trinidad,"Trinidad, CA"
680448,2022,Medium,41.057708,-124.143255,CA,Trinidad,"Trinidad, CA"
